989 -77.5088 115.306
990 -77.8162 116.004
991 -78.1183 116.693
992 -78.4535 117.371
993 -78.8429 118.021
994 -79.2869 118.614
995 -79.7657 119.115
996 -80.2464 119.489
997 -80.6936 119.709
998 -81.0754 119.762
999 -81.3724 119.647
1000 -81.583 119.38
1001 -81.7221 118.984
1002 -81.8167 118.483
1003 -81.8971 117.903
1004 -81.9876 117.26
1005 -82.1001 116.568
1006 -82.2321 115.83
1007 -82.3694 115.052
1008 -82.4955 114.242
1009 -82.5979 113.415
1010 -82.6763 112.59
1011 -82.7451 111.798
1012 -82.8312 111.068
1013 -82.9679 110.436
1014 -83.1844 109.936
1015 -83.4961 109.595
1016 -83.897 109.428
1017 -84.3556 109.432
1018 -84.8197 109.584
1019 -85.2257 109.846
1020 -85.5094 110.166
1021 -85.6201 110.496
1022 -85.5314 110.795
1023 -85.2461 111.038
1024 -84.7953 111.225
1025 -84.2308 111.373
1026 -83.6117 111.51
1027 -82.9901 111.662
1028 -82.3991 111.847
1029 -81.8472 112.066
1030 -81.3236 112.305
1031 -80.8084 112.542
1032 -80.2835 112.749
1033 -79.7458 112.903
1034 -79.2102 112.987
1035 -78.706 112.994
1036 -78.2692 112.929
1037 -77.9314 112.806
1038 -77.7092 112.647
1039 -77.597 112.473
1040 -77.5653 112.292
1041 -77.5658 112.098
1042 -77.5434 111.87
1043 -77.4491 111.577
1044 -77.2522 111.191
1045 -76.9483 110.707
1046 -76.5611 110.149
1047 -76.1386 109.574
1048 -75.7408 109.061
1049 -75.4257 108.686
1050 -75.231 108.507
1051 -75.1646 108.544
1052 -75.2007 108.778
1053 -75.289 109.162
1054 -75.3678 109.638
1055 -75.3819 110.155
1056 -75.2939 110.677
1057 -75.0929 111.195
1058 -74.7924 111.715
1059 -74.4217 112.255
1060 -74.0147 112.829
1061 -73.5934 113.437
1062 -73.1564 114.053
1063 -72.6769 114.627
1064 -72.1082 115.092
1065 -71.4001 115.377
1066 -70.5149 115.422
1067 -69.442 115.197
1068 -68.2046 114.708
1069 -66.8602 114.001
1070 -65.4944 113.153
1071 -64.2035 112.255
1072 -63.0706 111.388
1073 -62.1422 110.604
1074 -61.4165 109.918
1075 -60.8495 109.314
1076 -60.3691 108.761
1077 -59.8999 108.228
1078 -59.3836 107.697
1079 -58.7954 107.172
1080 -58.1486 106.679
1081 -57.4883 106.255
1082 -56.8716 105.939
1083 -56.3465 105.757
1084 -55.9302 105.713
1085 -55.6008 105.781
1086 -55.3017 105.916
1087 -54.9606 106.06
1088 -54.5116 106.162
1089 -53.9175 106.193
1090 -53.1814 106.153
1091 -52.3491 106.074
1092 -51.5016 106.008
1093 -50.7399 106.02
1094 -50.1642 106.164
1095 -49.8507 106.47
1096 -49.839 106.939
1097 -50.1277 107.538
1098 -50.679 108.219
1099 -51.4305 108.925
1100 -52.3123 109.607
1101 -53.2616 110.23
1102 -54.237 110.774
1103 -55.2242 111.234
1104 -56.2334 111.615
1105 -57.2914 111.934
1106 -58.425 112.206
1107 -59.6453 112.444
1108 -60.9333 112.644
1109 -62.238 112.788
1110 -63.4869 112.843
1111 -64.5986 112.769
1112 -65.5011 112.536
1113 -66.1475 112.129
1114 -66.5273 111.557
1115 -66.6599 110.857
1116 -66.5923 110.087
1117 -66.3851 109.312
1118 -66.0964 108.592
1119 -65.7664 107.967
1120 -65.4076 107.448
1121 -65.0055 107.021
1122 -64.5275 106.654
1123 -63.9399 106.311
1124 -63.2247 105.967
1125 -62.3953 105.619
1126 -61.5047 105.295
1127 -60.6427 105.049
1128 -59.9244 104.954
1129 -59.4654 105.078
1130 -59.3514 105.46
1131 -59.6167 106.101
1132 -60.236 106.952
1133 -61.1404 107.932
1134 -62.2437 108.953
1135 -63.467 109.931
1136 -64.7593 110.813
1137 -66.1036 111.58
1138 -67.5083 112.243
1139 -68.9943 112.831
1140 -70.5767 113.375
1141 -72.2525 113.895
1142 -73.9937 114.383
1143 -75.7515 114.814
1144 -77.4665 115.144
1145 -79.0801 115.331
1146 -80.5473 115.344
1147 -81.8443 115.173
1148 -82.9691 114.829
1149 -83.9391 114.344
1150 -84.7849 113.758
1151 -85.5415 113.114
1152 -86.2376 112.444
1153 -86.889 111.769
1154 -87.4936 111.097
1155 -88.0328 110.424
1156 -88.4792 109.741
1157 -88.807 109.043
1158 -89.004 108.329
1159 -89.0773 107.604
1160 -89.0529 106.885
1161 -88.9698 106.194
1162 -88.8708 105.558
1163 -88.7921 105
